respondent_id,h1n1_vaccine,seasonal_vaccine
27133,1,0
27134,1,1
27135,1,0
27136,1,0
27137,1,0
27138,1,0
27139,1,0
27140,0,1
27141,1,1
27142,1,0
27143,1,0
27144,1,0
27145,1,0
27146,1,0
27147,1,0
27148,1,0
27149,1,0
27150,1,1
27151,1,0
27152,1,0
27153,1,0
27154,1,1
27155,1,0
27156,1,0
27157,1,0
27158,1,0
27159,1,0
27160,1,0
27161,1,0
27162,1,0
27163,1,1
27164,1,0
27165,1,0
27166,1,0
27167,1,0
27168,1,0
27169,1,0
27170,1,0
27171,1,0
27172,1,0
27173,1,0
27174,1,0
27175,1,0
27176,1,1
27177,0,1
27178,1,0
27179,1,0
27180,1,0
27181,1,0
27182,1,1
27183,1,0
27184,1,0
27185,1,1
27186,1,0
27187,1,0
27188,1,0
27189,1,0
27190,1,0
27191,1,0
27192,1,1
27193,1,0
27194,1,0
27195,1,0
27196,1,0
27197,1,0
27198,0,1
27199,1,0
27200,1,0
27201,1,1
27202,1,0
27203,1,0
27204,1,0
27205,1,0
27206,1,0
27207,1,0
27208,0,1
27209,1,0
27210,1,0
27211,1,0
27212,1,1
27213,1,1
27214,1,0
27215,1,0
27216,1,0
27217,1,0
27218,1,1
27219,1,0
27220,1,0
27221,1,0
27222,1,0
27223,1,0
27224,1,0
27225,1,0
27226,1,0
27227,1,0
27228,1,1
27229,1,1
27230,1,0
27231,1,0
27232,1,0
27233,1,0
27234,1,0
27235,0,1
27236,1,0
27237,1,0
27238,1,0
27239,1,1
27240,1,0
27241,1,0
27242,1,0
27243,1,0
27244,1,0
27245,1,0
27246,1,1
27247,1,0
27248,1,0
27249,1,0
27250,1,0
27251,1,0
27252,1,0
27253,1,0
27254,0,1
27255,1,0
27256,1,1
27257,1,0
27258,1,0
27259,1,1
27260,1,0
27261,1,0
27262,1,0
27263,1,0
27264,1,0
27265,1,0
27266,1,0
27267,1,0
27268,1,0
27269,1,1
27270,1,0
27271,1,0
27272,1,0
27273,1,0
27274,1,0
27275,1,0
27276,1,0
27277,1,0
27278,1,0
27279,1,0
27280,1,0
27281,1,0
27282,1,0
27283,1,0
27284,1,0
27285,1,0
27286,1,0
27287,1,0
27288,1,1
27289,1,0
27290,1,0
27291,0,1
27292,1,0
27293,1,0
27294,1,0
27295,1,0
27296,1,0
27297,1,0
27298,1,0
27299,1,0
27300,1,0
27301,1,0
27302,1,0
27303,1,0
27304,1,0
27305,1,0
27306,1,0
27307,1,1
27308,1,0
27309,1,1
27310,1,0
27311,1,0
27312,1,0
27313,1,0
27314,1,0
27315,1,0
27316,1,0
27317,1,0
27318,1,0
27319,1,0
27320,1,0
27321,1,0
27322,1,1
27323,1,0
27324,1,0
27325,1,1
27326,1,0
27327,1,0
27328,1,0
27329,1,0
27330,1,0
27331,1,0
27332,1,0
27333,1,1
27334,1,0
27335,1,0
27336,1,0
27337,1,0
27338,1,0
27339,1,0
27340,1,0
27341,1,0
27342,1,0
27343,1,0
27344,1,0
27345,1,0
27346,0,1
27347,1,1
27348,1,0
27349,1,0
27350,1,0
27351,0,1
27352,1,0
27353,1,0
27354,1,0
27355,1,0
27356,1,0
27357,1,0
27358,1,0
27359,1,0
27360,1,0
27361,1,0
27362,1,0
27363,1,0
27364,1,0
27365,1,0
27366,1,1
27367,1,0
27368,1,0
27369,1,0
27370,1,0
27371,1,0
27372,1,0
27373,1,1
27374,1,0
27375,1,0
27376,1,1
27377,1,0
27378,1,0
27379,1,0
27380,1,0
27381,1,0
27382,1,0
27383,1,0
27384,1,0
27385,1,0
27386,1,0
27387,1,0
27388,1,0
27389,1,0
27390,1,0
27391,1,0
27392,1,1
27393,1,0
27394,1,0
27395,1,1
27396,1,0
27397,0,1
27398,1,1
27399,1,0
27400,1,0
27401,1,0
27402,1,0
27403,1,0
27404,1,1
27405,0,1
27406,1,0
27407,1,0
27408,1,0
27409,1,1
27410,1,0
27411,1,0
27412,1,0
27413,1,0
27414,1,1
27415,1,0
27416,1,0
27417,1,0
27418,1,0
27419,1,1
27420,1,0
27421,1,0
27422,1,0
27423,1,0
27424,1,0
27425,1,0
27426,1,0
27427,1,0
27428,1,0
27429,1,1
27430,1,0
27431,1,0
27432,1,0
27433,1,0
27434,1,0
27435,1,0
27436,1,0
27437,1,0
27438,1,0
27439,1,0
27440,1,0
27441,1,1
27442,1,0
27443,1,0
27444,1,0
27445,1,0
27446,1,0
27447,1,0
27448,1,0
27449,1,0
27450,1,0
27451,1,0
27452,1,0
27453,1,0
27454,1,0
27455,1,0
27456,1,0
27457,1,0
27458,1,0
27459,1,0
27460,1,1
27461,1,0
27462,1,0
27463,1,0
27464,1,1
27465,1,1
27466,1,0
27467,1,0
27468,1,0
27469,1,0
27470,0,1
27471,1,0
27472,1,0
27473,1,0
27474,1,0
27475,1,0
27476,1,0
27477,1,0
27478,1,0
27479,1,0
27480,1,0
27481,1,1
27482,1,0
27483,1,1
27484,1,1
27485,1,0
27486,1,0
27487,1,0
27488,0,1
27489,0,1
27490,1,0
27491,1,0
27492,1,0
27493,1,0
27494,1,0
27495,1,0
27496,1,0
27497,1,0
27498,1,0
27499,1,0
27500,1,0
27501,1,0
27502,1,0
27503,1,0
27504,1,0
27505,1,0
27506,1,1
27507,1,0
27508,1,0
27509,1,0
27510,1,1
27511,1,0
27512,1,0
27513,1,0
27514,1,1
27515,1,1
27516,1,0
27517,1,0
27518,0,1
27519,1,0
27520,1,0
27521,1,0
27522,1,0
27523,1,0
27524,1,0
27525,1,0
27526,1,1
27527,1,0
27528,1,0
27529,1,0
27530,1,0
27531,1,0
27532,1,0
27533,1,0
27534,1,0
27535,1,0
27536,1,0
27537,1,1
27538,1,0
27539,1,0
27540,1,1
27541,1,1
27542,1,0
27543,1,1
27544,1,0
27545,1,0
27546,1,1
27547,1,0
27548,1,0
27549,1,0
27550,1,0
27551,1,0
27552,1,0
27553,1,0
27554,1,0
27555,1,0
27556,1,0
27557,1,0
27558,1,0
27559,1,0
27560,1,0
27561,1,1
27562,1,0
27563,1,0
27564,1,0
27565,1,0
27566,1,0
27567,1,0
27568,1,1
27569,1,0
27570,1,1
27571,1,0
27572,1,0
27573,1,0
27574,1,0
27575,1,0
27576,1,0
27577,1,0
27578,1,0
27579,1,0
27580,1,0
27581,1,0
27582,1,0
27583,1,0
27584,1,1
27585,1,0
27586,1,1
27587,1,0
27588,1,0
27589,1,0
27590,1,0
27591,1,0
27592,1,0
27593,1,0
27594,1,0
27595,1,0
27596,1,0
27597,1,0
27598,1,0
27599,1,1
27600,1,0
27601,1,0
27602,1,1
27603,1,0
27604,1,0
27605,1,0
27606,1,0
27607,1,1
27608,1,0
27609,1,0
27610,1,0
27611,1,0
27612,1,0
27613,0,1
27614,1,0
27615,1,0
27616,1,0
27617,1,0
27618,1,0
27619,1,0
27620,1,0
27621,1,0
27622,1,1
27623,1,0
27624,1,0
27625,1,0
27626,1,0
27627,0,1
27628,1,0
27629,1,0
27630,1,0
27631,1,0
27632,1,0
27633,1,1
27634,1,0
27635,1,0
27636,1,0
27637,1,0
27638,1,0
27639,1,0
27640,0,1
27641,1,1
27642,1,0
27643,1,0
27644,1,0
27645,1,0
27646,1,0
27647,1,0
27648,1,0
27649,1,0
27650,1,0
27651,1,0
27652,1,0
27653,1,0
27654,1,0
27655,1,0
27656,1,0
27657,1,1
27658,1,0
27659,1,0
27660,1,1
27661,1,0
27662,1,0
27663,1,0
27664,1,0
27665,0,1
27666,1,0
27667,1,0
27668,0,1
27669,1,0
27670,1,0
27671,1,0
27672,1,0
27673,1,0
27674,1,0
27675,1,1
27676,1,1
27677,1,0
27678,1,0
27679,1,0
27680,1,1
27681,1,0
27682,1,0
27683,1,0
27684,1,0
27685,1,0
27686,1,0
27687,1,0
27688,1,0
27689,1,1
27690,1,1
27691,1,1
27692,1,0
27693,1,0
27694,1,0
27695,1,0
27696,1,0
27697,1,1
27698,1,0
27699,1,0
27700,1,0
27701,1,0
27702,1,0
27703,1,0
27704,1,0
27705,0,1
27706,1,0
27707,1,0
27708,1,0
27709,1,0
27710,1,0
27711,0,1
27712,1,0
27713,1,0
27714,1,0
27715,1,1
27716,1,0
27717,1,0
27718,1,0
27719,1,0
27720,1,0
27721,1,0
27722,1,0
27723,1,0
27724,1,0
27725,1,0
27726,1,0
27727,1,0
27728,1,0
27729,1,0
27730,1,1
27731,1,1
27732,1,0
27733,1,0
27734,1,0
27735,1,1
27736,1,0
27737,1,0
27738,1,1
27739,1,1
27740,1,0
27741,1,0
27742,1,0
27743,1,1
27744,1,0
27745,0,1
27746,1,0
27747,1,0
27748,1,0
27749,1,0
27750,1,0
27751,1,0
27752,1,0
27753,1,0
27754,1,0
27755,0,1
27756,1,0
27757,1,0
27758,1,0
27759,1,0
27760,1,0
27761,1,0
27762,1,0
27763,1,0
27764,1,0
27765,1,0
27766,1,1
27767,1,0
27768,1,0
27769,1,0
27770,1,0
27771,1,0
27772,1,1
27773,1,0
27774,1,0
27775,1,0
27776,1,0
27777,1,0
27778,1,0
27779,1,0
27780,1,0
27781,1,0
27782,0,1
27783,1,0
27784,1,0
27785,1,0
27786,1,0
27787,1,0
27788,1,0
27789,0,1
27790,1,1
27791,1,0
27792,1,0
27793,1,0
27794,1,0
27795,1,1
27796,1,0
27797,1,1
27798,1,0
27799,1,0
27800,1,0
27801,1,0
27802,1,1
27803,1,0
27804,1,1
27805,1,0
27806,1,1
27807,1,0
27808,1,0
27809,0,1
27810,1,0
27811,1,0
27812,1,0
27813,1,0
27814,1,0
27815,1,0
27816,1,0
27817,1,0
27818,1,0
27819,1,0
27820,1,1
27821,1,0
27822,1,0
27823,1,0
27824,1,0
27825,1,0
27826,1,0
27827,1,0
27828,1,0
27829,1,0
27830,1,0
27831,1,0
27832,1,0
27833,1,0
27834,1,1
27835,0,1
27836,1,0
27837,1,1
27838,1,0
27839,1,0
27840,1,0
27841,1,0
27842,1,0
27843,1,0
27844,1,0
27845,1,0
27846,1,0
27847,1,0
27848,0,1
27849,1,0
27850,1,0
27851,1,1
27852,1,1
27853,1,0
27854,1,0
27855,1,0
27856,1,0
27857,1,1
27858,1,1
27859,0,1
27860,1,0
27861,1,0
27862,1,0
27863,1,0
27864,1,0
27865,1,0
27866,1,1
27867,1,0
27868,1,1
27869,1,0
27870,1,0
27871,1,0
27872,1,0
27873,1,0
27874,1,0
27875,1,0
27876,1,0
27877,1,1
27878,1,0
27879,1,0
27880,1,0
27881,1,0
27882,1,0
27883,1,0
27884,1,0
27885,1,0
27886,1,0
27887,1,1
27888,1,0
27889,1,0
27890,1,0
27891,1,0
27892,1,0
27893,1,0
27894,1,0
27895,1,0
27896,1,0
27897,1,0
27898,1,0
27899,1,0
27900,1,1
27901,1,0
27902,1,0
27903,1,0
27904,1,0
27905,1,0
27906,1,0
27907,0,1
27908,1,0
27909,1,0
27910,1,0
27911,1,0
27912,1,0
27913,1,0
27914,1,0
27915,1,0
27916,1,0
27917,1,0
27918,1,0
27919,1,0
27920,1,0
27921,1,0
27922,1,0
27923,1,0
27924,1,0
27925,1,0
27926,1,0
27927,1,0
27928,0,1
27929,1,0
27930,1,0
27931,0,1
27932,1,0
27933,1,0
27934,1,1
27935,1,0
27936,1,0
27937,1,1
27938,1,0
27939,1,0
27940,1,0
27941,1,0
27942,1,0
27943,1,0
27944,1,0
27945,1,1
27946,1,0
27947,1,1
27948,1,0
27949,1,0
27950,1,0
27951,1,1
27952,1,0
27953,1,0
27954,1,0
27955,1,0
27956,1,0
27957,1,0
27958,1,1
27959,1,0
27960,1,0
27961,1,0
27962,0,1
27963,1,0
27964,1,0
27965,1,0
27966,1,1
27967,1,0
27968,1,0
27969,1,1
27970,1,0
27971,1,0
27972,1,0
27973,1,1
27974,1,0
27975,1,0
27976,1,0
27977,1,0
27978,1,0
27979,1,0
27980,1,0
27981,1,0
27982,1,0
27983,0,1
27984,1,0
27985,1,0
27986,1,1
27987,1,0
27988,1,0
27989,1,0
27990,1,0
27991,1,0
27992,1,0
27993,1,0
27994,1,0
27995,1,0
27996,1,0
27997,1,0
27998,1,0
27999,1,0
28000,1,0
28001,1,0
28002,1,0
28003,1,0
28004,1,0
28005,1,0
28006,1,0
28007,1,0
28008,1,0
28009,1,0
28010,1,0
28011,1,0
28012,0,1
28013,1,0
28014,1,0
28015,1,0
28016,1,0
28017,1,0
28018,1,0
28019,1,0
28020,1,0
28021,1,0
28022,1,0
28023,1,1
28024,1,0
28025,1,1
28026,1,0
28027,1,0
28028,1,0
28029,1,1
28030,1,1
28031,1,0
28032,1,0
28033,1,0
28034,1,0
28035,1,0
28036,1,0
28037,1,0
28038,1,0
28039,1,0
28040,1,0
28041,1,0
28042,1,0
28043,1,1
28044,1,0
28045,1,0
28046,1,0
28047,1,0
28048,1,0
28049,1,0
28050,1,0
28051,1,0
28052,1,1
28053,1,0
28054,1,0
28055,1,0
28056,1,0
28057,1,0
28058,1,0
28059,1,0
28060,1,0
28061,1,0
28062,1,0
28063,1,0
28064,1,0
28065,1,0
28066,1,0
28067,1,0
28068,1,0
28069,1,0
28070,1,0
28071,1,0
28072,1,0
28073,1,0
28074,1,0
28075,1,0
28076,1,0
28077,1,0
28078,1,0
28079,1,0
28080,1,0
28081,1,0
28082,1,0
28083,1,0
28084,1,0
28085,1,1
28086,1,0
28087,1,0
28088,1,0
28089,1,0
28090,1,0
28091,1,0
28092,1,0
28093,1,0
28094,1,0
28095,0,1
28096,1,0
28097,1,0
28098,1,0
28099,1,0
28100,1,0
28101,1,0
28102,1,0
28103,1,0
28104,1,0
28105,1,0
28106,1,0
28107,1,0
28108,1,0
28109,1,0
28110,1,0
28111,1,0
28112,1,0
28113,1,0
28114,1,0
28115,1,0
28116,1,0
28117,1,0
28118,1,0
28119,1,0
28120,1,1
28121,1,1
28122,1,0
28123,1,0
28124,1,0
28125,1,0
28126,1,0
28127,1,0
28128,1,0
28129,1,0
28130,1,0
28131,1,0
28132,1,0
28133,1,0
28134,1,0
28135,1,0
28136,1,0
28137,1,0
28138,1,0
28139,1,1
28140,1,1
28141,1,0
28142,1,0
28143,1,0
28144,1,0
28145,1,0
28146,1,0
28147,1,0
28148,1,1
28149,1,0
28150,1,0
28151,1,0
28152,1,0
28153,1,0
28154,1,0
28155,1,0
28156,1,0
28157,1,0
28158,1,1
28159,1,0
28160,1,0
28161,1,0
28162,1,0
28163,1,0
28164,1,0
28165,1,0
28166,1,1
28167,1,0
28168,1,0
28169,1,0
28170,1,0
28171,1,0
28172,1,0
28173,1,0
28174,1,0
28175,1,0
28176,1,0
28177,1,0
28178,1,0
28179,1,0
28180,1,0
28181,1,0
28182,1,0
28183,1,0
28184,1,0
28185,1,0
28186,1,0
28187,1,0
28188,1,0
28189,1,0
28190,1,0
28191,1,0
28192,1,0
28193,1,0
28194,1,0
28195,1,0
28196,0,1
28197,1,0
28198,1,1
28199,1,0
28200,1,0
28201,1,0
28202,1,0
28203,1,1
28204,1,0
28205,1,1
28206,1,0
28207,1,0
28208,1,0
28209,1,0
28210,1,0
28211,1,1
28212,1,1
28213,0,1
28214,1,0
28215,1,0
28216,1,0
28217,1,0
28218,0,1
28219,1,0
28220,1,0
28221,1,0
28222,1,0
28223,1,0
28224,1,0
28225,1,0
28226,1,0
28227,1,0
28228,1,0
28229,1,1
28230,1,0
28231,1,1
28232,1,0
28233,1,0
28234,1,1
28235,1,0
28236,1,0
28237,1,0
28238,1,0
28239,1,0
28240,1,0
28241,1,0
28242,1,1
28243,1,0
28244,1,0
28245,1,0
28246,1,0
28247,1,0
28248,1,0
28249,1,0
28250,1,0
28251,1,0
28252,1,0
28253,1,1
28254,1,0
28255,1,0
28256,1,1
28257,1,0
28258,1,0
28259,1,0
28260,1,0
28261,1,0
28262,1,0
28263,1,0
28264,1,0
28265,1,0
28266,1,0
28267,1,0
28268,1,0
28269,1,0
28270,1,0
28271,0,1
28272,1,0
28273,1,0
28274,1,1
28275,1,0
28276,1,0
28277,1,0
28278,1,0
28279,1,1
28280,1,0
28281,1,0
28282,1,0
28283,1,0
28284,1,1
28285,1,1
28286,1,0
28287,1,0
28288,1,0
28289,1,0
28290,1,0
28291,1,1
28292,1,0
28293,1,0
28294,1,1
28295,1,0
28296,1,1
28297,1,0
28298,1,0
28299,1,0
28300,1,0
28301,1,0
28302,1,0
28303,0,1
28304,1,0
28305,1,0
28306,1,0
28307,1,0
28308,1,0
28309,1,0
28310,1,0
28311,1,0
28312,1,0
28313,1,0
28314,1,0
28315,0,1
28316,1,0
28317,1,0
28318,1,0
28319,1,0
28320,1,1
28321,1,0
28322,1,1
28323,1,0
28324,1,0
28325,1,0
28326,1,0
28327,1,1
28328,1,1
28329,1,0
28330,1,0
28331,1,0
28332,1,0
28333,1,0
28334,1,0
28335,1,0
28336,1,1
28337,1,0
28338,1,0
28339,0,1
28340,1,0
28341,1,1
28342,1,0
28343,1,1
28344,1,0
28345,1,0
28346,1,0
28347,1,0
28348,1,0
28349,1,0
28350,1,1
28351,1,0
28352,1,0
28353,1,1
28354,1,0
28355,1,0
28356,1,0
28357,1,0
28358,1,0
28359,1,0
28360,1,1
28361,1,0
28362,1,0
28363,1,1
28364,0,1
28365,1,0
28366,1,0
28367,1,0
28368,1,1
28369,1,0
28370,1,0
28371,1,0
28372,1,0
28373,1,0
28374,1,0
28375,1,0
28376,1,0
28377,1,0
28378,1,0
28379,1,0
28380,1,0
28381,1,1
28382,1,0
28383,1,0
28384,1,0
28385,1,1
28386,1,0
28387,1,0
28388,1,0
28389,1,0
28390,1,1
28391,1,0
28392,1,0
28393,1,0
28394,1,0
28395,1,0
28396,1,0
28397,1,0
28398,1,0
28399,0,1
28400,1,0
28401,1,0
28402,1,0
28403,1,0
28404,1,0
28405,1,0
28406,1,0
28407,1,1
28408,1,0
28409,1,0
28410,1,1
28411,1,0
28412,0,1
28413,1,0
28414,0,1
28415,1,0
28416,1,0
28417,1,0
28418,1,1
28419,0,1
28420,1,1
28421,1,0
28422,1,0
28423,1,0
28424,1,0
28425,1,0
28426,1,0
28427,1,1
28428,1,0
28429,1,0
28430,1,1
28431,0,1
28432,1,0
28433,1,0
28434,1,0
28435,1,0
28436,1,0
28437,1,0
28438,1,0
28439,1,0
28440,1,0
28441,1,1
28442,1,0
28443,1,1
28444,1,0
28445,1,0
28446,1,0
28447,1,0
28448,1,1
28449,1,0
28450,1,0
28451,1,0
28452,1,0
28453,1,0
28454,1,0
28455,1,1
28456,1,0
28457,1,1
28458,1,0
28459,1,0
28460,1,0
28461,1,0
28462,1,0
28463,1,1
28464,1,0
28465,1,1
28466,1,0
28467,1,0
28468,1,0
28469,1,0
28470,1,0
28471,1,0
28472,1,0
28473,1,0
28474,1,0
28475,1,1
28476,1,0
28477,1,0
28478,1,0
28479,1,0
28480,1,0
28481,1,0
28482,1,0
28483,1,0
28484,1,0
28485,1,0
28486,1,0
28487,1,0
28488,1,0
28489,1,0
28490,1,0
28491,1,0
28492,1,0
28493,1,0
28494,1,1
28495,1,0
28496,1,0
28497,1,0
28498,1,0
28499,1,0
28500,1,0
28501,1,0
28502,1,0
28503,1,1
28504,1,0
28505,1,0
28506,1,1
28507,1,0
28508,0,1
28509,1,0
28510,1,1
28511,1,0
28512,1,0
28513,1,0
28514,1,0
28515,1,0
28516,1,0
28517,1,0
28518,1,0
28519,1,0
28520,1,0
28521,1,0
28522,1,0
28523,1,0
28524,1,0
28525,1,0
28526,1,0
28527,1,0
28528,1,0
28529,1,0
28530,1,0
28531,1,0
28532,1,0
28533,1,0
28534,1,0
28535,1,0
28536,1,0
28537,1,0
28538,0,1
28539,1,0
28540,1,0
28541,1,0
28542,1,0
28543,1,0
28544,1,0
28545,1,0
28546,1,0
28547,1,0
28548,1,0
28549,1,0
28550,1,0
28551,1,0
28552,1,0
28553,1,0
28554,1,0
28555,1,0
28556,1,0
28557,1,0
28558,1,0
28559,1,0
28560,1,0
28561,1,1
28562,1,0
28563,1,0
28564,1,0
28565,1,0
28566,1,0
28567,1,0
28568,1,0
28569,1,0
28570,1,0
28571,1,0
28572,1,0
28573,1,1
28574,1,0
28575,1,0
28576,1,0
28577,1,0
28578,1,0
28579,1,0
28580,1,0
28581,1,0
28582,1,0
28583,1,0
28584,1,0
28585,1,0
28586,1,0
28587,1,0
28588,1,0
28589,1,1
28590,1,0
28591,1,1
28592,0,1
28593,1,0
28594,1,0
28595,1,0
28596,1,0
28597,1,0
28598,1,0
28599,1,0
28600,1,0
28601,1,0
28602,1,0
28603,1,0
28604,1,0
28605,1,0
28606,1,0
28607,1,0
28608,1,0
28609,1,0
28610,1,0
28611,1,0
28612,1,0
28613,1,0
28614,1,0
28615,1,0
28616,1,0
28617,1,0
28618,1,0
28619,1,0
28620,1,0
28621,1,0
28622,1,1
28623,1,0
28624,1,0
28625,1,0
28626,1,0
28627,1,0
28628,1,0
28629,1,0
28630,0,1
28631,1,0
28632,1,0
28633,1,0
28634,1,1
28635,1,0
28636,1,0
28637,1,1
28638,1,0
28639,1,0
28640,1,0
28641,1,0
28642,1,0
28643,1,0
28644,1,0
28645,1,0
28646,1,0
28647,1,0
28648,1,0
28649,1,1
28650,1,0
28651,1,1
28652,1,0
28653,1,0
28654,1,0
28655,1,0
28656,0,1
28657,1,0
28658,1,1
28659,1,0
28660,1,1
28661,1,0
28662,1,0
28663,1,0
28664,1,0
28665,1,0
28666,1,0
28667,1,0
28668,1,0
28669,1,0
28670,1,0
28671,1,0
28672,1,0
28673,1,0
28674,1,0
28675,1,1
28676,1,0
28677,1,0
28678,1,0
28679,1,0
28680,1,0
28681,1,0
28682,1,1
28683,1,0
28684,1,0
28685,1,0
28686,1,0
28687,1,0
28688,1,0
28689,1,1
28690,1,0
28691,1,0
28692,1,0
28693,1,0
28694,1,0
28695,1,0
28696,1,0
28697,1,0
28698,1,1
